22.718965530395508,0.2197,1.6168,2.2288044921875
22.179475784301758,0.2412,2.2918,2.2034173828125
21.978302001953125,0.2633,2.5238,2.1861859375
21.827394485473633,0.2828,2.662,2.1708568359375
21.698974609375,0.2912,2.8008,2.1601619140625
21.57670783996582,0.2992,2.9114,2.15035
21.411029815673828,0.3317,3.1136,2.1238923828125
21.142833709716797,0.3431,3.4078,2.11208515625
20.98586082458496,0.3692,3.5814,2.0884345703125
20.85035514831543,0.378,3.7194,2.0793125
20.764089584350586,0.3779,3.7986,2.0782015625
20.672409057617188,0.3974,3.9114,2.0615796875
20.59263801574707,0.4051,3.9828,2.0539669921875
20.53183937072754,0.4044,4.0426,2.053783984375
20.447776794433594,0.4233,4.1354,2.0367650390625
20.393281936645508,0.4191,4.1938,2.038868359375
20.326927185058594,0.4108,4.2504,2.0448998046875
20.28015899658203,0.4339,4.29,2.025377734375
20.21845245361328,0.4326,4.366,2.0248482421875
20.16587257385254,0.4434,4.4164,2.013659765625
20.13095474243164,0.4473,4.4494,2.0118861328125
20.08070182800293,0.4414,4.5068,2.0144802734375
20.071016311645508,0.4542,4.5052,2.0048783203125
20.003969192504883,0.452,4.5774,2.005786328125
19.953941345214844,0.444,4.6346,2.0133845703125
19.934215545654297,0.4626,4.6456,1.9958212890625
19.882986068725586,0.4667,4.7018,1.990057421875
19.880573272705078,0.4484,4.7,2.0080572265625
19.820688247680664,0.4737,4.7576,1.9860080078125
19.77275848388672,0.4686,4.8152,1.9890630859375
19.73729133605957,0.4686,4.8434,1.98793359375
19.702686309814453,0.488,4.8802,1.970008984375
19.652877807617188,0.4662,4.9322,1.9909640625
19.606786727905273,0.4778,4.973,1.97811328125
19.58534812927246,0.4798,4.995,1.9759158203125
19.532976150512695,0.471,5.0472,1.9866158203125
19.52779769897461,0.5056,5.0582,1.9533755859375
19.477745056152344,0.5049,5.109,1.9551455078125
19.433549880981445,0.494,5.1462,1.9637982421875
19.413713455200195,0.5036,5.1772,1.9544447265625
19.39550018310547,0.5093,5.1954,1.9495181640625
19.367197036743164,0.5058,5.2254,1.9518791015625
19.346736907958984,0.5085,5.2362,1.94868359375
19.332918167114258,0.5057,5.2564,1.951715625
19.296810150146484,0.5031,5.2932,1.9552166015625
19.30448341369629,0.516,5.292,1.9424259765625
19.266921997070312,0.4945,5.3216,1.963226171875
19.23882293701172,0.51,5.3568,1.9463748046875
19.246828079223633,0.5192,5.3422,1.9380814453125
19.20812225341797,0.5159,5.3808,1.9408025390625
19.173582077026367,0.5195,5.4168,1.9386390625
19.16389274597168,0.5216,5.428,1.937834375
19.142972946166992,0.5219,5.4392,1.936938671875
19.13241195678711,0.5012,5.4534,1.95677578125
19.114660263061523,0.5187,5.4814,1.94060859375
19.077390670776367,0.5256,5.522,1.9314841796875
19.077049255371094,0.5225,5.5158,1.9354646484375
19.07501792907715,0.5337,5.5146,1.925169921875
19.037275314331055,0.5219,5.5578,1.9365625
19.061546325683594,0.532,5.525,1.9266962890625
